id	PD_meta_logFC	PD_meta_se	PD_meta_p	PD_I2	PD_tau2	PD_meta_FDR
MIR6866	-0.0751610580369035	0.0214395225122876	0.000455366398497797	0	0	0.00105383062661674
MIR6884	0.0378638371958529	0.0322088320232316	0.239765501621002	0	0	0.311211681715685
MIR7112	-0.182951406600892	0.0372122462686879	8.81366601130638e-07	0	0	2.90116506205502e-06
MIR7113	-0.0335598144406768	0.0369189158882034	0.363342692501269	0	0	0.44439802925208
MIR7515HG	0.0997187127299649	0.0343711096758211	0.00371693415036461	0	0	0.00745962073133221
MIR8072	0.0117532005530565	0.0414047542555423	0.776516801317844	0	0	0.826445928163143
MIR8085	0.250504026932763	0.0521736889568001	1.57601265903187e-06	0	0	4.98927140509542e-06
MIR9-2	-0.0485486141939692	0.0137353149742914	0.000408418762007301	0	0	0.000954075011248238
MKLN1	-0.256948544832379	0.0424075626810444	1.36947857461926e-09	0	0	5.9503844067207e-09
MKRN4P	-0.154044594057075	0.0384064836019233	6.04875344564048e-05	0	0	0.000160991324479681
MLLT10P1	0.0180686377155452	0.0194165549474137	0.352071396746359	0	0	0.432438224413549
MMP23B	0.0165940399612469	0.0256724658752322	0.518036531146698	0	0	0.597443590665535
MOB4	-0.482500133975141	0.043583881287543	1.74211495143559e-28	0	0	2.88361503390006e-27
MPRIP-AS1	-0.00756266449686233	0.022828601041793	0.740432813474384	0	0	0.798803370464606
MRPL49P1	0.0440526878447744	0.0196093724659926	0.0246712406328353	0	0	0.0412691205196033
MRPL53	0.0273203578454326	0.0451894842752106	0.545462519247146	0	0	0.622873757195493
MRPS11P1	-0.0221196631753749	0.0169060427819943	0.190741747286516	0	0	0.254615327791064
MRPS31P5	0.181404577223652	0.0371922903396075	1.07450838022616e-06	0	0	3.49064591557581e-06
MSH5-SAPCD1	0.0174162920294982	0.0362274773763869	0.630695518971484	0	0	0.702209360648584
MSH6	0.0220460479217099	0.0149819069655535	0.141152848269657	0	0	0.196258920234131
MSTO2P	-0.00897176424420105	0.0254946022187566	0.724906972058508	0	0	0.784488367022221
MTCP1	0.00274097722944678	0.0235765456423171	0.907447560506729	0	0	0.933221219029997
MTHFD1	-0.00908888502226337	0.0253465969934184	0.719906291833561	0	0	0.780783063706354
MTMR8	0.0633413776430343	0.0168032606270304	0.000163516935633597	0	0	0.000410090092541402
MTND1P33	0.0359998174400438	0.0233743302026599	0.123525433572668	0	0	0.175254860040243
MTPN	-0.127591177296668	0.0366994808477836	0.000507723888238568	0	0	0.00116414791261033
MUC3B	0.00608756774053165	0.0338674239907496	0.857351196420178	45.4053902749928	0.00104171606111151	0.892795913348274
MXD4	-0.046548194844357	0.030714244450995	0.129639590468983	0	0	0.182145196633058
MYCBP	-0.148873228983276	0.0262543221667783	1.42441683561899e-08	0	0	5.66507199154647e-08
MYCLP1	0.0732523565619826	0.0403896493283171	0.0697328897087669	28.7210863224604	0.000937071735652635	0.105847827348329
MYCNUN	0.0433937972700266	0.0239736933110733	0.0702866515798406	0	0	0.106595288347088
MYH7	-0.00518102848849262	0.0438561412152874	0.905959187641369	0	0	0.932242195453345
MYL12B	-0.321795297958141	0.0348141051491211	2.39132984325148e-20	31.8402356524414	0.000793502680586636	2.44478309857122e-19
MYZAP	-0.00690785484063885	0.0386066265987096	0.857993253221629	29.1487366473701	0.000869458971829551	0.892929505448618
MZT2A	-0.134284813117941	0.0473730632999598	0.0045879676410738	0	0	0.00895561375569052
MZT2B	-0.178576350389967	0.0277262424729175	1.18925413005543e-10	0	0	5.54135034326096e-10
NAGPA-AS1	0.135927727159103	0.0459122234321861	0.0030704045951624	36.5605002040014	0.00154309985092943	0.00627807433693207
NASP	-0.639885797347762	0.0613759959001327	1.89322927650612e-25	0	0	2.6323459860541e-24
NAT8B	-0.0197897441891763	0.0176686792717794	0.262693903490103	0	0	0.336201770446096
NBL1	-0.00682546010870363	0.0439103706198606	0.876473875659444	0	0	0.906193691788289
NBPF1	-0.378148994667213	0.0364349363223543	3.09813841739652e-25	0	0	4.20669106987121e-24
NBPF11	-0.240877005424191	0.0306074532300832	3.54979597491981e-15	0	0	2.43855549581448e-14
NBPF12	-0.25106468983166	0.0362378232575762	4.26079067040433e-12	0	0	2.31414193286335e-11
NBPF14	-0.383012191165276	0.0316906683542782	1.25296071609793e-33	0	0	2.94276449267325e-32
NBPF5P	0.0764291544162593	0.019029175374568	5.90889905581107e-05	11.3035205402079	8.2047028951491e-05	0.00015751022329754
NCF1B	0.731222500668689	0.0620104585214241	4.29622140318492e-32	7.27521959745874	0.000559703561912205	9.21831209720418e-31
NCOA3	-0.0979014962241403	0.0142108421802304	5.61025088720358e-12	0	0	2.98183976818343e-11
NDUFA6-AS1	0.117507238137175	0.0326461602771215	0.000318927881615996	0	0	0.000759310490751508
NDUFAF6	-0.295853750462959	0.0300604510387935	7.42501505775578e-23	0	0	9.0878001199856e-22
NDUFC2-KCTD14	-0.0056734336235724	0.0209026296321353	0.786066480274131	0	0	0.833038745558805
NEAT1	-0.21492222767631	0.0422268108755839	3.58611248660997e-07	0	0	1.23663958367622e-06
NEDD8-MDP1	-0.0637035720761432	0.0332340997815397	0.0552616256077694	0	0	0.0857542011663422
NEIL1	0.13594422888219	0.0266456108719255	3.36194615445334e-07	26.1321203482898	0.000376009438478475	1.16395665666134e-06
NELFA	-0.230785145796098	0.0344344966326868	2.0537569709732e-11	28.9137098098418	0.000685827620470511	1.01404250441802e-10
NELFE	-0.176537660972482	0.0260887040249763	1.31640311431774e-11	0	0	6.65089712989603e-11
NF1	0.118789430730869	0.0207512459503724	1.0377051572145e-08	35.092919740748	0.000302232302886402	4.20403627794592e-08
NFE2L2	-0.185832321212303	0.0599130581634093	0.00192412968812615	39.633806356624	0.00284602344273927	0.00409319142957558
NHP2L1	-0.0504044298813175	0.0249805601487672	0.0436177023713691	0	0	0.0694208486460068
NHP2P2	-0.207200496957064	0.0278831360578673	1.07753034048999e-13	0	0	6.57104467288279e-13
NIPAL1	-0.795251784605582	0.0603711617394197	1.25993240140153e-39	0	0	4.46890308905276e-38
NLK	-0.024078675444515	0.0380654463795437	0.527021072072553	0	0	0.605795385755355
NME2	-0.305755449727222	0.0302757236178719	5.57911263161697e-24	0	0	7.18259092870392e-23
NNMT	0.739359564091235	0.0650252239790038	5.87514397886726e-30	0	0	1.04193879951748e-28
NOMO1	0.274967140294824	0.0307848332597451	4.18743093911101e-19	0	0	3.81034291736908e-18
NOP56	-0.229987426757141	0.0264368327865135	3.33327442224547e-18	0	0	2.82596631505494e-17
NPEPL1	-0.040700676868926	0.027506370588933	0.138958175918191	0	0	0.193672261223589
NPHP3	0.0403286974213883	0.0437844007916833	0.357011504446446	0	0	0.437887081671082
NPIPA1	0.00769564844064128	0.047708284104807	0.871852134280541	0	0	0.901951791297369
NPIPA5	-0.0750350930762478	0.0503993106497257	0.136536909756235	0	0	0.190450360478601
NPIPB3	-0.411668630408068	0.0656655516645799	3.62973279849949e-10	0	0	1.62589577417323e-09
NPM1P22	-0.1056409067047	0.025445203746596	3.30011605662864e-05	0	0	9.03244363215838e-05
NPY4R	0.0267121931725648	0.0311334745928849	0.390898281370939	0	0	0.473106694305496
NR2F2	0.137434221363391	0.0276112885487408	6.44224382709982e-07	0	0	2.15319610990375e-06
NRBP2	0.074443361338857	0.0301395509434281	0.0135129713826173	0	0	0.0239404120927512
NSF	0.108665975142806	0.0347088766103188	0.00174340686895091	0	0	0.00373157775644912
NSMF	-0.0284941520032214	0.0389013629304838	0.463880638210483	0	0	0.545114637734834
NSUN5P2	0.191015177997598	0.0309772277758519	6.9902144513435e-10	0	0	3.08304013920501e-09
NT5C1B-RDH14	0.0083925364705024	0.0101574524940132	0.408665565206716	0	0	0.489835001606395
NTF4	-0.227105703695449	0.0293287751655702	9.67600484289658e-15	0	0	6.46803708344394e-14
NTM	-0.121559845250066	0.0372266632562857	0.0010931064107679	0	0	0.00241473913920523
NUAK2	-0.536926342451953	0.0444598243818981	1.40297807090403e-33	0	0	3.25116784964161e-32
NUDT4P1	0.277159411384804	0.0524746329853902	1.2793551038166e-07	61.4038312341875	0.00338221171474098	4.65515632093496e-07
NUP62	0.0578178563029823	0.0333451851357864	0.0829324229530204	0	0	0.123576600767999
NUS1P3	0.0237720985268864	0.0875054772112948	0.785880291539647	74.0595976191276	0.0113431069689123	0.833038745558805
NUTF2P4	-0.0342790596715425	0.0362529478518483	0.344376962932769	0	0	0.424487348636279
NUTM2A-AS1	-0.1652477832449	0.0282869907079156	5.16305644511668e-09	0	0	2.13652192895542e-08
NUTM2B	-0.0475338077016929	0.0237586354227263	0.0454251569213277	0	0	0.0720336886215945
NUTM2G	0.142555597352009	0.0342598503441088	3.16842502279064e-05	0	0	8.68568247572575e-05
NXF2B	0.00576284945799404	0.0252631534047447	0.819558524890917	56.8915254278758	0.00072637063745429	0.862567292908758
OBP2B	-0.0271214606973001	0.0206398310766183	0.188834421823709	0	0	0.252457096253544
OBSCN	0.0358545259210151	0.0189902352672387	0.0590191519312793	0	0	0.0914218235798248
OMA1	0.0430618999987926	0.0574364368212758	0.45341649407101	23.8103890860581	0.00157649813963789	0.534625418382236
OMG	0.0457485163914858	0.0191638585124707	0.0169759191008399	0	0	0.0294322506855494
OPN1LW	0.0132101551460907	0.0192963923436167	0.493601438959996	0	0	0.573832308302657
OR1E2	-0.0564895744381161	0.0275229155969773	0.0401253628056245	0	0	0.0643932415107807
OR1E3	-0.00429121188969118	0.0227390449323672	0.850315745557203	0	0	0.887064085101092
OR2A1-AS1	-0.500396640173054	0.0637883120361525	4.34181204277849e-15	0	0	2.97089343714528e-14
OR2A4	-0.122646952281166	0.0343573740972545	0.000357333341548214	0	0	0.00084152486126124
OR2A9P	-0.0688628690677988	0.0255373477348932	0.00700607743866872	0	0	0.0131496356246288
OR2AD1P	-0.116563388527079	0.0303611488151916	0.000123421514520985	0	0	0.000315915452485232
OR2B4P	0.0593783694303807	0.0250522892126685	0.0177795526739513	0	0	0.0306860601264422
OR2F2	-0.053397999965087	0.0146599047016831	0.000270053290868656	0	0	0.000653694456169532
OR2H4P	-0.0275522862900598	0.0475749718763061	0.562498724232302	0	0	0.639805486070511
OR2I1P	0.192976224208578	0.0218201877652369	9.2409099358078e-19	0	0	8.19423544307855e-18
OR2N1P	0.135501401567793	0.044357955602239	0.00225266199215663	0	0	0.00473413124832917
OR4A1P	0.00761776445716733	0.0343537281302747	0.824512464796849	0	0	0.866386132900196
OR4F21	0.0694802356444496	0.0456046850986069	0.127625449786652	0	0	0.180339555779473
OR51A10P	-0.0543692533016717	0.028989807975542	0.0607293345113874	0	0	0.0935705526425455
OR51A1P	-0.095302439643057	0.0354418598777559	0.00716707902127242	13.7858227284911	0.000347677713223932	0.0134228268738917
OR51J1	-0.017202330122412	0.0271860097225543	0.526887724177	0	0	0.605795385755355
OR5G1P	0.0484871586239185	0.0348642389815646	0.164303701208588	23.9201499170296	0.000581552784919361	0.223268047459363
OR5V1	0.0778899286396331	0.0247825191897792	0.00167261094588425	0	0	0.0036066970520432
OR7D2	-0.0128325078618546	0.021480318762068	0.55023521301564	43.5421082417912	0.000401857451691221	0.627499212743558
OR7E111P	-0.0656202999353213	0.0359322350282798	0.0678165697414729	13.4061198056298	0.000348574502500876	0.103481297814469
ORM2	0.000685740760920593	0.0186559686082652	0.970678617875566	44.5682458476781	0.000310489345008186	0.97809168536536
OTUB1	-0.119617950054056	0.0340646264933822	0.000445584767877365	0	0	0.00103394703146977
OTUD7A	-0.153583379722686	0.0266296234553315	8.05093932076281e-09	0	0	3.28463205152248e-08
OVAAL	-0.094316932507378	0.0322812657328458	0.00348100426847347	47.4602017509825	0.000989152506487752	0.00701864204623619
OVCA2	-0.00720546129321747	0.017960101015576	0.688278260056203	0	0	0.754762760505768
P2RX5-TAX1BP3	-0.300118774093537	0.045620266004092	4.7480799243741e-11	0	0	2.27332311530639e-10
P4HA2	0.0276745339017281	0.0235771909276065	0.240481479089074	0	0	0.311908067654336
P775P	-0.0141186099572794	0.0131788241785518	0.284029934406058	0	0	0.359798852768024
PA2G4P2	-0.209116897624997	0.0234702228520499	5.10872699508763e-19	0	0	4.60050130438461e-18
PABPC1L2B	-0.0636877994048841	0.0190964445927659	0.00085280821252204	0	0	0.00191249119143652
PABPC1P1	0.0484807550210024	0.049346506286404	0.325875410701246	36.3223511040484	0.00176953061486159	0.405710217620892
PABPC4	0.272205160355474	0.0470353958572036	7.15519878511657e-09	42.3635302496221	0.00191239127225724	2.9260554090665e-08
PABPN1	0.10722824332573	0.0441114317956286	0.0150634782461055	0	0	0.0264447729209408
PAH	-0.00360239581897691	0.011046374416534	0.744336839909675	46.2973512176266	0.000112995799200791	0.802019484044027
PALM2	0.00401469540803129	0.0216588335839575	0.852946172591485	0	0	0.889274413895622
PALM2-AKAP2	0.858137803431868	0.0764235821939728	2.94769471814258e-29	54.3387966709563	0.00634741085503953	5.1230934201318e-28
PARD6G-AS1	-0.153225080736103	0.0234769476762708	6.72711042473003e-11	0	0	3.18575420113918e-10
PAX8-AS1	-0.316984008548796	0.0619577965963963	3.11871711264506e-07	0	0	1.08406606835542e-06
PCDH11Y	0.0278172946758263	0.0075019302140229	0.000208887546565733	0	0	0.000514230249194397
PCDH20	-0.0778337969564217	0.0188214266008911	3.54363997517399e-05	0	0	9.63825708427605e-05
PCDHA10	0.0612975648170169	0.0187143961154985	0.00105503843826328	0	0	0.00233884796645611
PCDHA3	0.00506368192346725	0.0143103104756694	0.723452422711012	0	0	0.783402062723825
PCDHA6	-0.00523800636802793	0.0210444221002982	0.803436308163979	0	0	0.848342833286145
PCDHB9	-0.164175378494216	0.0634111527213004	0.00962378860931858	0	0	0.0174776850606016
PCDHGA10	0.0461782571379429	0.0527027631442006	0.380920325728142	0	0	0.461995482285772
PCDHGA11	0.127436239883275	0.0602182919098721	0.0343245676624002	0	0	0.0560151160537573
PCDHGC3	-0.00900418050413969	0.0188628492054143	0.633112933453633	0	0	0.704449602011789
PCDHGC5	-0.0115944095671842	0.0304581899025705	0.703450802306991	55.1667120053926	0.00102840553489443	0.767963250257255
PCNAP3	-0.100934241354993	0.0138435938948711	3.07564081462553e-13	0	0	1.75837622888788e-12
PCSK6	-0.547179573683857	0.0347832731761124	9.25706191669086e-56	0	0	6.18798985046489e-54
PDCD4	-0.431239260934769	0.0493895260746267	2.51559501831141e-18	0	0	2.16440799100259e-17
PDCD6	-0.142449168567342	0.0211390592573712	1.59841712316087e-11	0	0	8.02904323714913e-11
PDCD6IPP2	-0.0907758766429763	0.0218774363079629	3.33504824373695e-05	0	0	9.1137010182623e-05
PDCL3P4	-0.490784396305734	0.0373123082377811	1.62651715046557e-39	7.50069424843574	0.00020979525340143	5.65377361501831e-38
PDE4C	0.0306864520116201	0.0311168579623271	0.324050641073457	36.5513979636632	0.000710310339138601	0.403727608735246
PDE5A	-0.0181434618339015	0.0106160608698409	0.0874402399726524	0	0	0.129778938575978
PDF	-0.187858433995443	0.0322952050978745	5.99439247719033e-09	0	0	2.462944237673e-08
PDIA5	0.657185176505191	0.0612040999906002	6.7783187236064e-27	43.8853521562473	0.00328825558126431	1.03339631066912e-25
PDPK1	-0.166011047860733	0.020077268329477	1.35532871058201e-16	0	0	1.04228376061572e-15
PDPR	-0.0437144576932579	0.0139481131921212	0.00172395739995403	0	0	0.00370364609023104
PDXDC1	-0.0206627802124917	0.0273064857799938	0.44923043945832	0	0	0.531130954951402
PELI1	0.0891783786119823	0.0612565535483509	0.14544300464673	20.3761617202277	0.00154166411730771	0.201418280538659
PER1	0.0875337857482858	0.0594580353097794	0.14096839316352	39.6543445033119	0.00280564181548927	0.196159381359646
PET117	-0.205628517310675	0.0238335889727766	6.26103703419887e-18	0	0	5.18175350735125e-17
PFDN6	0.117508598368769	0.0257229302423811	4.91829423697627e-06	29.1787158558845	0.000386556808282859	1.48145500586911e-05
PGA3	0.0367410667763216	0.0201176572472426	0.0678036683163791	0	0	0.103481297814469
PGM5-AS1	0.190168485995385	0.0486530396477597	9.28071347082337e-05	0	0	0.00024219039057494
PHBP8	0.0337398375572037	0.0208221636448486	0.105150466897325	0	0	0.151913143364548
PHC1	0.248328398923901	0.0199679732507243	1.65945553102212e-35	0	0	4.36989956502491e-34
PHLDB1	0.0975383400778044	0.0273624700871638	0.000364305947208192	41.1260891527736	0.000615948260562565	0.00085678448748016
PHOSPHO2	-0.0218809308111012	0.016087788081266	0.1737996530618	0	0	0.235435539377559
PHOSPHO2-KLHL23	-0.0886611978514281	0.0238387946580421	0.000199856329670056	0	0	0.00049409715642469
PI4KAP1	-0.0554778459963284	0.0336796539347923	0.0995125510497446	0	0	0.144851602784302
PIGL	-0.0676225211548677	0.0372014534057805	0.0691040814018761	59.6189129807604	0.00165048834856745	0.105076897179756
PIK3R2	0.729526737213154	0.0483635346462297	2.05656206479271e-51	0	0	1.19143495620324e-49
PILRB	0.0403906435991333	0.0457231981043261	0.377034715711013	0	0	0.458242192941077
PIR-FIGF	0.0207316702142549	0.0640354519110605	0.74612503525733	0	0	0.802950657137609
PISD	-0.0106752093912732	0.025685680273534	0.677695869228951	0	0	0.746883589549725
PKD1	-0.0450517419604906	0.0338129186428542	0.18273452107141	0	0	0.245358923172637
PLA2G10	0.0687788615011193	0.0275325357702443	0.0124863091050857	0	0	0.0222804981772473
PLA2G4B	-0.270444844041879	0.0395327702272234	7.86261073517685e-12	0	0	4.10366890622744e-11
PLD6	-0.080886888894458	0.0276139591497254	0.00339832524730231	0	0	0.00686777823233886
PLEKHA7	-0.223651392903432	0.0447236325476441	5.71097943863584e-07	0	0	1.93106658839476e-06
PLEKHJ1	0.0687748902723895	0.0234108570795544	0.00330619674632952	0	0	0.00669716776820594
PLG	-0.132289171756298	0.0316121423198568	2.8546980665987e-05	39.1188609415146	0.000782119367224215	7.91302271092273e-05
PLGLB2	-0.255393765171629	0.0559251890331568	4.95453668067253e-06	0	0	1.4890419185545e-05
PLK1S1	0.129310601091123	0.0301670858448383	1.81526781792103e-05	0	0	5.14671365015782e-05
PMF1	-0.167862447303003	0.0419355009709079	6.25781331623863e-05	0	0	0.000166300910452947
PMS2CL	-0.0277738042174463	0.0188192861438967	0.13999328548113	0	0	0.194958597889586
PMS2P1	-0.0650710109986977	0.0456053618977313	0.153629454942457	0	0	0.211442155073204
PMS2P4	-0.0380814653737031	0.0226261664739812	0.0923611702442199	0	0	0.136384913295919
PMS2P5	0.0790980162925317	0.0330428752353378	0.016674863918687	0	0	0.0290389914736253
PMS2P9	-0.117247107963123	0.0252370989246645	3.38722470398877e-06	0	0	1.04379371197384e-05
POC1B-GALNT4	-0.209487079269923	0.0323863976204627	9.90681902085848e-11	0	0	4.6535274211492e-10
POLR1A	-0.144715579667042	0.0378039703278678	0.000129161257732385	0	0	0.000329152882608337
POLR2J	-0.162779961677253	0.0664087006726376	0.0142387044898035	0	0	0.0250982438167125
POLR2J2	-0.0379179462399762	0.0423834406213251	0.370979247573725	0	0	0.452464513882901
POLR2M	-0.10295093370342	0.0281177823314005	0.000250823861933113	0	0	0.000611405150125877
POLR3E	-0.115108159620971	0.0263160207237183	1.21950335629166e-05	30.063492184662	0.000417835198932882	3.52661702701317e-05
POM121C	0.0916733291630115	0.0321670847833585	0.00437314624606931	0	0	0.00859788255166116
POM121L8P	0.152135975524214	0.0184680140853469	1.75392658972118e-16	0	0	1.34287419072045e-15
POPDC2	0.0771684131739837	0.0360256146413377	0.0321900275493834	0	0	0.0526801015827008
POU2AF1	1.1762465507551	0.0641329091367623	3.91259770745716e-75	0	0	7.55566090617838e-73
POU5F1B	0.0947533793537225	0.0396081895865576	0.0167446394793128	53.8418814885554	0.00169017238671517	0.0291313147297754
PP7080	-0.258668446024427	0.0652035327206761	7.27547589874112e-05	0	0	0.000192462360913426
PPAN-P2RY11	-0.0524284462253129	0.0252402967384275	0.0377856558445409	0	0	0.0610897394026159
PPCS	-0.0326106653216157	0.0271090214418756	0.228997554570026	0	0	0.299224163871631
PPIA	-0.416061910727279	0.0205461979856049	3.5474842366117e-91	0	0	6.16552760323113e-88
PPIAL4C	-0.0829109119540547	0.0179348533607599	3.78424549967305e-06	0	0	1.1558908046453e-05
PPIAP21	-0.174697368220814	0.0227412058062648	1.56654750011257e-14	0	0	1.03523177003637e-13
PPM1H	0.00415031882557581	0.0559358648644994	0.940852986251786	0	0	0.956563956622528
PPP2R3B	-0.041395407790529	0.0220581031123149	0.0605656532653214	0	0	0.093484107793187
PPP4R1L	0.0599701267904955	0.0208842490811754	0.00408466551214225	0	0	0.00808559072904695
PPT2	-0.100601146545396	0.0220479841412217	5.04692997117565e-06	1.88390088741655	1.83329461669966e-05	1.50973567812449e-05
PRAC2	0.0330976302479968	0.0207222557665452	0.110220666698964	0	0	0.158579071790398
PRAMEF2	-0.0143201760259522	0.0251358620874661	0.568873757768572	0	0	0.646210843792012
PRDM11	-0.0536625930534561	0.0353759085598806	0.129285671111417	0	0	0.181794899993239
PREX2	0.0899077884707866	0.0219808148185386	4.30844171522208e-05	0	0	0.000116455236408336
PRH1-PRR4	0.171253107919955	0.0188500124445374	1.03661021207482e-19	0	0	1.00090474921447e-18
PRIM2B	-0.0181124837635677	0.0330095321804115	0.583208155331693	52.7649323497513	0.0011522809556129	0.658192061017196
PRKAR1AP	-0.0318020459162764	0.0190458277746871	0.0949659788767075	0	0	0.139401073722734
PRKRIRP5	-0.0250662837799618	0.0135558873172265	0.0644423888362976	0	0	0.0987662008796167
PRKY	-0.478269815004322	0.0468581741308837	1.84950463847983e-24	0	0	2.41687147494583e-23
PRODH	0.231415978465582	0.0403567713956817	9.7942453606941e-09	0	0	3.98651017257291e-08
PRPF18	0.191396765266297	0.034428143388823	2.70841302964605e-08	0	0	1.05543090706835e-07
PRR20B	-0.00831590609527797	0.0251707335464573	0.741112877240706	0	0	0.79904105499029
PRR23D2	0.00581447245344387	0.0204303149882258	0.775950430938704	0	0	0.826349172163889
PRR4	0.203884714247785	0.0308295015866644	3.7584803330438e-11	0	0	1.80948443734906e-10
PRR5-ARHGAP8	0.119472516814469	0.0212742491557918	1.95623570383626e-08	0	0	7.69216663635161e-08
PRRT1	0.00940163712991647	0.0193552711440717	0.627151236514266	0	0	0.699406260402824
PRSS2	0.0203264536460659	0.0205337148899867	0.322219921943424	0	0	0.402311942771316
PRY	-0.0590890758417288	0.0474539872758118	0.213063114634372	47.2635935222899	0.00212954044459649	0.280958796080834
PSG3	0.0231079077705903	0.026614229546252	0.385255370111675	0	0	0.466927359312476
PSG6	-0.064897651801257	0.0258371529952364	0.0120118578992699	32.2312910955904	0.000430676208764299	0.0214779928281185
PSMA2	-0.153185527758459	0.0295428063512112	2.15776579406624e-07	26.6619353531602	0.000465470082845723	7.67307438359696e-07
PSMA6	-0.223838552425373	0.0233152484256102	7.95406619780765e-22	0	0	9.03540330182333e-21
PSME2	0.103131894672271	0.0337415254166241	0.00223917064675854	0	0	0.00471718616250466
PSPN	-0.0159518268217624	0.0227872163620714	0.483906054907097	0	0	0.565207475422402
PTBP1	-0.150293171124312	0.0287169422069361	1.66234286588167e-07	0	0	5.96932210930237e-07
PTCD1	-0.186989370968925	0.020754787655941	2.07078871003855e-19	0	0	1.94542204218756e-18
PTCHD3P1	0.0536465951674495	0.0279610537996327	0.0550326322591256	0	0	0.0854751696750316
PTENP1	-0.228441131072911	0.0320532297354223	1.02632102240855e-12	0	0	5.75401915143893e-12
PTGES3L	-0.117710593139872	0.0227900347870568	2.40435343194528e-07	0	0	8.4590410217022e-07
PTMAP1	-0.181863534232751	0.0311630852026149	5.35124588700402e-09	0	0	2.20913666309097e-08
PTPMT1	-0.207268115313804	0.0317440112523523	6.60507902888865e-11	0	0	3.13651020552144e-10
PURB	-0.0856276337413189	0.0253045148603625	0.000714672571862891	0	0	0.00161942754875842
PVT1	-0.0980215129139216	0.0142009058929392	5.11013037429944e-12	0	0	2.74117487362112e-11
PWRN1	-0.044198771506325	0.0126370782956163	0.000469558492576584	0	0	0.00108378839322457
PYCR2	0.224709481877373	0.0307608697974324	2.77177732498643e-13	0	0	1.60044816970977e-12
PYURF	-0.336427626078683	0.0285475964639995	4.67545870387898e-32	0	0	9.90969174066056e-31
QARS	-0.432827678819903	0.0252593524369611	8.08739858147868e-66	0	0	8.26817572624115e-64
QPRT	0.450421091245631	0.0337492233158701	1.24785565461829e-40	0	0	4.51827734943038e-39
QSOX1	-0.346788069751098	0.0368987352044598	5.5413372945246e-21	0	0	5.94496556659491e-20
RAB34	0.296696573898713	0.0389419129212226	2.55743098974803e-14	31.5734019844859	0.000958671223494485	1.64622780006744e-13
RAB3GAP2	-0.166119195334709	0.0355511599872763	2.972947277978e-06	0	0	9.22675423058172e-06
RAB43	0.278320882471209	0.0408095788675418	9.10474274960632e-12	0	0	4.72359489516889e-11
RAB4B	-0.00167557457499938	0.0225572240907037	0.940786745245149	0	0	0.956563956622528
RAB4B-EGLN2	0.163130183394865	0.0315441070748604	2.3222882734476e-07	0	0	8.22023832841533e-07
RAB6C	-0.37891321382022	0.036454997808963	2.6404454633137e-25	0	0	3.61346001199938e-24
RABGEF1	-0.107509704046641	0.0153036572239526	2.13914819625404e-12	0	0	1.18402533920049e-11
RABL2B	-0.0750474187571331	0.0319968207759658	0.0190033698317477	0	0	0.0325397603621453
RAD21-AS1	-0.0465498156402184	0.0191408904740954	0.0150175050709111	0	0	0.0263907217525213
RAD54B	-0.0933692246064995	0.0299730927186953	0.00183881654488716	0	0	0.00392612181205638
RAD9A	0.0354920631662779	0.0432844436059185	0.412231656176005	0	0	0.493428800574309
RALGAPA1P	-0.269318780799263	0.0280861966681361	8.89354558089083e-22	5.0155281705732	7.91323144582975e-05	1.00370014412911e-20
RAP2B	-0.235489023554486	0.0536554252785445	1.13918334315221e-05	0	0	3.30534332286901e-05
RASA4	0.169190877911997	0.0439311138606101	0.00011750361362819	0	0	0.000301656248871188
RBBP4P4	0.0495503250619787	0.0142178790319944	0.000492005544979097	0	0	0.00113259024791215
RBM28	-0.0825033033096187	0.0286737024936509	0.00401073720719592	42.4026429269534	0.000697323790973905	0.00795737587455081
RBM34	-0.423044321961205	0.0359686445887856	6.16476386616859e-32	0	0	1.29088669872301e-30
RBM4	-0.0594923234744314	0.0202102347513462	0.00324342435237421	0	0	0.0065776797251183
RBMX	-0.0441081227938768	0.0222460622911124	0.0473966536964033	0	0	0.0750231185103361
RBMY1B	0.0369332662763914	0.0173207719668998	0.0329813183247501	0	0	0.0538736195943756
RBMY2AP	0.0507752573567582	0.0193791836766477	0.00879058722045551	0	0	0.0160821479885807
RBMY2FP	0.0096825926213803	0.0141075833581426	0.492499005075668	0	0	0.57339743097747
RBMY2TP	0.109619911681337	0.0258512123458676	2.23105253887971e-05	0	0	6.23403426458673e-05
RDH14	-0.488949330486201	0.0429030469521967	4.34714612428262e-30	0	0	7.83850961039864e-29
RDH5	0.117453590995245	0.0364948035644269	0.00128923735961637	43.0439292995279	0.00114660017706761	0.00282915976138037
REPIN1	-0.0793950335314626	0.0407096458147097	0.0511432657641509	0	0	0.0804407202697685
RETSAT	-0.124452548552795	0.0696351580888078	0.0739037911018033	13.4507447860327	0.00130912664359444	0.11149721261713
REXO1	-0.0214136871000388	0.0349578380977901	0.540168944641165	0	0	0.618047153249733
RFFL	-0.0896167201155751	0.0328437167699947	0.00636075925360493	0	0	0.012055615684586
RFPL3S	0.00287989163610932	0.0319141625382752	0.928097554089823	0	0	0.948285449152329
RGL3	0.24126121950625	0.0430639680849072	2.11414069524433e-08	54.9324048394679	0.00203799460881439	8.29430367569896e-08
RGPD1	-0.378861465064218	0.0628404246379423	1.65033416197997e-09	0	0	7.06473096926402e-09
RGPD2	0.119205492624456	0.0329135838389986	0.000292592075015303	0	0	0.00070141382948496
