id	OP_meta_p	OP_dir_consistent	OP_mean_logFC	OP_meta_FDR
MKRN2	0.446828307065566	FALSE	0.0255636618984974	0.725560099357934
LYPLA2	0.227717507250482	FALSE	-0.0762060452745593	0.582338478735501
WDR77	0.479253743064289	TRUE	-0.0400059054028361	0.745691682023658
DAAM2	0.363736052029553	FALSE	-0.0152940985436803	0.68000262661663
NUDT18	0.0764224576666426	FALSE	-0.0242519234705989	0.396120552567489
CLIP4	0.2688407908877	TRUE	-0.0791079150271725	0.618987021170051
PDE4DIP	0.473768481879013	TRUE	0.0348027777400808	0.742143384067781
PDE7B	0.334455009015056	FALSE	0.0183859281726773	0.662649058250089
BUD31	0.270493710467343	FALSE	-0.00963715205087735	0.619837490584263
SGK2	0.499029865294146	TRUE	0.0380572822417023	0.754807791424133
GALC	0.488494001249674	FALSE	0.0870944037123483	0.749854849317994
LEPROTL1	0.395581969576658	FALSE	0.0747966118307017	0.697764503944764
RPIA	0.12568483728986	TRUE	-0.0741704629308391	0.477803290287672
CTH	0.350174599028828	FALSE	-0.031118833256401	0.671281450276902
EXD3	0.0074898322331037	FALSE	0.0221866961508063	0.161300438797431
ZNF506	0.486165338986333	FALSE	0.0246968670967527	0.749507651769684
PRR14	0.0897517687289714	TRUE	-0.0911892876963119	0.42079241165159
ITPK1	0.518635334486235	TRUE	-0.0464064205700279	0.764603171194466
SLC22A14	0.359586381459075	FALSE	-0.0210923608582649	0.67668826837192
PDE6D	0.28437393433113	FALSE	0.0725135632292508	0.630456850975645
TLX2	0.00273085386623916	FALSE	-0.0139431231322785	0.112192579671325
TMEM186	0.127402380779132	TRUE	0.0803732912147636	0.477954320979065
IL1B	0.517868758289123	FALSE	-0.104610476870484	0.764100999922941
EXPH5	0.493439262823277	TRUE	0.029806470949127	0.751119476547641
SPAST	0.420875976914157	TRUE	0.0770831066400529	0.712391805079808
PPIE	0.00361134380270997	TRUE	-0.111405091443837	0.120552474819468
HIST1H4A	0.0230549972958984	TRUE	-0.199300578207577	0.257077699632435
UFD1L	0.504689844483952	TRUE	-0.0572279969901459	0.757518908382312
PRDM8	0.34213232961367	TRUE	-0.0526976782442899	0.666303315229786
TMEM109	0.32641867878152	TRUE	0.103699907411941	0.657300905470371
ILKAP	0.355386360177234	FALSE	-0.0470026121008662	0.674092662771772
SRC	0.0214502199236875	FALSE	0.0022729092781595	0.249460557656095
CDK9	0.142670368784335	FALSE	-0.0291975092474282	0.497612830404667
CYBRD1	0.226010349832112	TRUE	0.188578141559593	0.579842513259211
LDOC1	0.0118467678478418	TRUE	-0.0933259426114405	0.193780590549037
PIWIL2	0.251511970374857	FALSE	0.000506677497530202	0.603320125255025
TIGD6	0.403716138074612	FALSE	0.0336922276030336	0.703385680995973
HS3ST2	0.263205919273108	TRUE	-0.067612121868295	0.613971953979198
FTCD	0.35661685059372	TRUE	-0.0618801431365505	0.675368470231053
BCL9	0.17294400394126	TRUE	0.0436701263601287	0.528971132021033
PSMB4	0.00166151031844158	TRUE	-0.259272535974049	0.0891453065342351
HMP19	0.414420451630031	TRUE	0.0448691027683022	0.707850358516276
LYRM4	0.379684903187388	FALSE	0.0673597320198656	0.688509054412569
OAZ2	0.541435526032993	TRUE	0.101162007501954	0.776934627902823
MRPS28	0.466996614687387	TRUE	-0.0607113569688733	0.738100295762821
PRMT7	0.206612353625108	TRUE	-0.0713936765449558	0.564252764391883
PNN	0.00712982582423719	TRUE	-0.228305524583068	0.158519794158873
SULT2A1	0.304375687025767	FALSE	0.0267811545983205	0.642703149941373
VN1R1	0.099808157827449	TRUE	0.06372988387754	0.436453799307923
NBN	0.506780148544734	TRUE	0.120144259330901	0.75786731251231
GOSR1	0.0743831914710091	TRUE	0.110681560471063	0.393923455816058
MAGEA10	0.0164211778708733	FALSE	0.0025327474572929	0.22009425044661
BDH2	0.494583848712691	TRUE	-0.0564562182782398	0.751754190422681
ICAM2	0.460270530170374	FALSE	0.0423895844835707	0.734140883612586
FBXL14	0.0248866317259599	FALSE	0.0262914218285068	0.262222209906497
KATNB1	0.558419135598616	TRUE	-0.0500272012448493	0.786104117467108
UBAP2	0.044638232058664	FALSE	-0.0049281075983525	0.328266399704251
TM6SF2	0.0361255719824333	TRUE	-0.0821323065257382	0.304782634455961
PLVAP	0.0308683427986794	TRUE	-0.077773076259318	0.289920827347027
GAP43	0.103510827691936	TRUE	0.0665332729559887	0.443411135322577
BCL2L10	0.473546987081194	FALSE	-0.0279940883459027	0.742074566952062
CENPQ	0.315409636316468	TRUE	0.0832392718451586	0.647690746991241
PTPN22	0.496549212852324	FALSE	0.104592336471303	0.753932984002746
SOCS6	0.408046124010816	FALSE	0.0599718084469508	0.705740543038231
QRSL1	0.489136219088738	FALSE	0.0477961794153506	0.749907461904706
KCNA10	0.520937084354252	FALSE	0.0406487724967714	0.765895637774196
GLYAT	0.267611630449751	FALSE	-0.0107834448015875	0.618987021170051
RIOK2	0.559145452219479	TRUE	0.121166818331869	0.786285662140825
ATP9B	0.173960080369206	TRUE	-0.0812314243339654	0.528971132021033
PCBD1	0.253781476842587	FALSE	0.0502819105351605	0.605790595632738
MMP15	0.229841765071877	FALSE	-0.0154456534781672	0.584763762521969
COPB2	0.32819228219737	FALSE	0.0661651400310312	0.658533407863383
PKNOX2	0.528741404821693	FALSE	-0.0302211134819923	0.770220810543831
ATF6	0.0878781741164316	FALSE	0.0304353619755781	0.4184038099236
AKR7A3	0.458653941661319	TRUE	-0.0593717357911332	0.733522855359337
TRIM21	0.446125515756742	FALSE	0.129922876066886	0.725252667699441
POLB	0.000330347270436575	FALSE	-0.000628885798484496	0.0454972172962296
RASGRP2	0.45409429195017	FALSE	-0.0740837568042163	0.73066413026339
PUM2	0.0976616006451232	FALSE	0.0312025367143282	0.433589634619975
TRAPPC9	0.365897524292975	TRUE	-0.0719633732561052	0.681158592566268
BTN3A1	0.552800540950815	TRUE	-0.0623282859015062	0.783043120562965
PSMA7	0.0550095578459381	FALSE	0.228588344569118	0.35051917887956
ITIH3	0.36378771452133	TRUE	0.0327295997576371	0.68000262661663
NPVF	0.489054246815883	TRUE	-0.0341349498797587	0.749893283933208
ARL1	0.539486763879202	FALSE	0.0975524469082798	0.775905684376747
MVD	0.465194558674841	FALSE	-0.042807033821981	0.737533710963929
TBX3	0.235881447007219	TRUE	-0.0483525882090885	0.590221129422679
PJA1	0.433367018090951	TRUE	-0.047588754346016	0.719097229595949
TOPORS	0.561974898775298	FALSE	0.0399928458720495	0.78854515248275
NOC4L	0.350574052542007	TRUE	-0.0514816516357635	0.671444428188378
IFFO1	0.0909866229931414	TRUE	-0.139912072360564	0.422990145322678
BNIP1	0.270419146873879	FALSE	-0.0213983092140908	0.619837490584263
PLA2G4C	0.139242049321253	FALSE	-0.0105421687013097	0.494097450017809
PITX3	0.420694836144434	TRUE	-0.0621928045772903	0.712191511950094
RAD51C	0.401606711950825	TRUE	0.0900904813654465	0.701750601201711
SLC7A11	0.448830065701001	TRUE	-0.0507374470755062	0.727054639744368
ERMAP	0.271615988369553	FALSE	0.0157562768021129	0.620938244379509
CRTC1	0.541781492852453	FALSE	-0.0557368569820936	0.777234355700147
DEDD	0.0384156350825491	TRUE	0.0822037856868443	0.312254398710412
RNASE2	0.0254460955516772	TRUE	0.318856924120964	0.263997913960265
RPS20	0.36700800671787	TRUE	-0.110883136582325	0.681391179888347
CATSPERG	0.00637869667541708	TRUE	-0.0615196529444737	0.151857618266516
MRPL24	0.173356485350308	TRUE	-0.0702242328223402	0.528971132021033
UBE2D1	0.0230638287049434	FALSE	-0.147149425499957	0.257077699632435
TUFT1	0.422407657551304	FALSE	0.0157506868973969	0.713154136875637
IGLV6-57	0.117699055028363	TRUE	0.0912756527083337	0.465176008090599
PSMG1	0.55813821813403	FALSE	0.0270743348519602	0.786067192184088
SH2B2	0.040494130477689	FALSE	0.0118162885223112	0.316359868821128
STAU1	0.228502056921196	FALSE	0.0087160175458818	0.583423738669092
EPHA2	0.402285095209063	FALSE	-0.0312101796846491	0.702311115408093
DAZL	0.507339184125112	TRUE	-0.0295733658262876	0.757987578501742
HIST3H2A	0.0754546263602424	TRUE	-0.0730412966471933	0.394822338855002
RBMS2	0.0806977856077816	TRUE	0.194726030334583	0.404505929750587
GLB1	0.127322913126209	FALSE	0.097695120575011	0.477954320979065
C8orf17	0.472004599533504	TRUE	0.0419993355938932	0.741346904443965
TPK1	0.52279410541488	FALSE	0.0496008100052941	0.766777996143791
RASIP1	0.00852754621676475	FALSE	-0.0058478125854671	0.168982587578519
SLC12A3	0.0971781103954142	FALSE	-0.0082139816068656	0.432967620343262
GDF10	0.498410765813452	TRUE	-0.0384525428440328	0.754807791424133
RPRD2	0.167971347746262	TRUE	0.114547946800927	0.525314645980203
FCER2	0.214123210757283	TRUE	-0.0807422234910844	0.5700393942184
S1PR5	0.173884244662963	TRUE	-0.129673679844972	0.528971132021033
CDKN1A	0.475627455729813	TRUE	-0.0822582375763271	0.743542051975631
PTMA	0.000343970830078648	TRUE	-0.536770919201565	0.0454972172962296
CDK11A	0.0542751993779878	TRUE	-0.132988525513924	0.348788023910053
TMEM33	0.40293342535533	FALSE	0.0816007225327222	0.702619953432908
EHBP1	0.421774353945043	FALSE	0.0419521734285542	0.712742086346177
HPCAL4	0.486746189094095	FALSE	-0.0216743719179675	0.749854849317994
KCNJ2	0.0231364989237099	TRUE	0.247198349519614	0.257200746368575
RDX	0.142412460111487	TRUE	0.143431279672339	0.497599911417046
PPT1	0.186575800839311	FALSE	0.155114008725087	0.54217914036826
UROS	0.454820459270414	FALSE	0.0503239845361581	0.731104222805107
YWHAH	0.443612748187973	FALSE	0.079181360629649	0.723450524111697
NDUFS5	0.498628889135625	FALSE	0.0582884364371961	0.754807791424133
GPR88	0.167036384593786	FALSE	-0.0285515696442711	0.524515526144817
PRKAG1	0.0578018778798519	FALSE	0.0290542065442338	0.358707666060615
KCNH4	0.0724802521631862	FALSE	0.0021475405048634	0.39055133326086
MAML1	0.033537731667665	FALSE	-0.0053727556467118	0.296341549990628
SUGP2	0.461510618685046	TRUE	-0.133943176192586	0.734568908656617
GNPTAB	0.290581249907669	TRUE	0.0968512608245733	0.633565862894856
KCNC3	0.561676565046449	FALSE	-0.0612390907314843	0.788224080576941
RASSF2	0.531723968340884	FALSE	0.0517315722575118	0.772580481421999
GTF3A	0.00128812996902004	FALSE	-0.0372245133525615	0.0799607950943813
THAP9	0.404787377247605	FALSE	0.0488540439801966	0.70395354642374
LYRM2	0.527417007102453	FALSE	-0.101635637234248	0.769378804005495
JMJD7-PLA2G4B	0.401332848162557	TRUE	-0.101217465238964	0.70151274322726
HPX	0.226821360905049	TRUE	-0.0475472043668237	0.580832748713269
NPAS3	0.422951961980026	FALSE	-0.0200344077428198	0.713154136875637
GAN	0.316669484910709	TRUE	-0.0476478757922254	0.648963544081426
DDX56	0.432857621782236	TRUE	-0.0432525874360357	0.718902570895971
FAM135A	0.251697020425013	FALSE	0.0766566814262928	0.603424265458608
WDR7	0.168243792482089	TRUE	0.0866792008805199	0.525601278895822
HRH3	0.268374218815675	FALSE	-0.0264611989568051	0.618987021170051
FCN2	0.465162162030809	TRUE	-0.062410342196111	0.737533710963929
SLC29A3	0.000254991560702385	FALSE	-0.00314613245649399	0.0433824325877159
NMU	0.552481832559922	FALSE	-0.0377534467565313	0.783043120562965
HIPK1	0.0179736448737011	TRUE	0.0967554705302717	0.228223022646021
CLPX	0.371321615967445	TRUE	0.0783944787807413	0.68285512382125
ROM1	0.161316533580887	FALSE	-0.0106262731776567	0.517298691819478
PKIG	0.363704369286039	TRUE	-0.0818651037013544	0.68000262661663
FLRT1	0.510909571758744	FALSE	-0.0411342255342775	0.760163185168927
NECAP1	0.0332205272376372	FALSE	-0.001068957999468	0.295785280228938
FAM136A	0.0178578993675202	FALSE	-0.0084540003589945	0.227549281262741
PHYHIP	0.43165816187575	TRUE	-0.0402282353041347	0.718646768617044
MMP16	0.0921194828871216	FALSE	-0.0285953672580046	0.424330155147084
IRF8	0.000718004036662109	TRUE	-0.138365283479442	0.0642401997320561
AGPAT4	0.286526371741821	FALSE	-0.0593173871666255	0.631963145143068
SDHC	0.560342130804179	FALSE	0.127589172289375	0.787033249249175
ZBTB43	0.507432505093859	TRUE	-0.0489312060933549	0.757987578501742
KRI1	0.0593121658181268	FALSE	-0.026767685607416	0.360644597450668
MARCH2	0.323717691689684	TRUE	-0.131256283002367	0.655122675424904
MIER2	0.450092715938951	FALSE	-0.0403850974455247	0.727564209542128
ING3	0.144459400996711	TRUE	0.118942291335148	0.49894156195605
KCTD17	0.0421029190288419	FALSE	0.0124016935461765	0.318905085443079
PSME1	0.242585947218805	FALSE	0.0788643945893925	0.595892543965345
CDK10	0.0377453270426271	FALSE	-0.0379536173588685	0.309855638489702
MYL3	0.419776879619167	TRUE	0.0417618175851358	0.711700065490689
ELMO2	0.000131473153775616	FALSE	0.0596603383782864	0.0359079766534698
CHN2	0.192105408281567	FALSE	0.0266787920639748	0.548562570181104
TIMELESS	0.234209513559365	TRUE	-0.0497960926107508	0.58937010080995
PRPF3	0.41470648373326	FALSE	-0.118142346440845	0.707850358516276
RNF2	0.0516952586131977	TRUE	0.138178295507605	0.346642541345386
TUBGCP4	0.500008153460136	FALSE	0.0460946862252987	0.755442032256427
DGKG	0.0851270986882027	FALSE	-0.0312143153467338	0.414485517030395
RNF25	0.29782497575024	FALSE	0.0224411152665703	0.638140098267569
P2RY4	0.177844934514802	TRUE	-0.0566214852112598	0.534902841502212
WAPAL	0.556756089339341	TRUE	0.0693435015523399	0.785091240631215
USP18	0.296315043825622	TRUE	0.0857837044329546	0.637313407044525
CECR1	0.559185781771198	FALSE	0.0738146900002092	0.786285662140825
MASP1	0.105062045345973	FALSE	-0.0006380984181651	0.444998352921034
DCHS1	0.410801571471118	TRUE	-0.0330799074848347	0.706388751268942
AKT1	0.00417111443336457	FALSE	0.0821127149543498	0.126142333845694
UGT2B15	0.149544694011508	TRUE	0.0540076844882798	0.505719309595992
ETV3	0.325722513077752	FALSE	-0.028350000308806	0.657028064864165
VAMP2	0.563275770784594	TRUE	-0.0555807486321689	0.788900783933366
RBFOX1	0.422789934503536	FALSE	-0.0246821663208361	0.713154136875637
SRSF3	0.328022921845365	TRUE	0.160105072666969	0.658310072708777
MLLT1	0.334674797918096	FALSE	-0.0415843991533746	0.662649058250089
ITIH2	0.172562977815473	TRUE	-0.041759729292695	0.528971132021033
ADNP2	0.140980306803819	TRUE	0.0875396092977999	0.496376019684525
SLMO2	0.0585699599785018	TRUE	0.155992926036494	0.360644597450668
WARS2	0.0433474621267869	FALSE	0.0263738080452133	0.323890385401955
STAG2	0.459779534947152	TRUE	0.0970028375243145	0.733936990374867
CTBS	0.479777440256684	TRUE	0.133269398121907	0.746184707792778
GTF2F1	0.255339111560408	FALSE	-0.0153898186477966	0.606597566726057
PIK3CA	0.50729933455965	FALSE	0.0661914059782606	0.757987578501742
STT3A	0.234143007682857	FALSE	0.0774795640935216	0.589369104608352
GM2A	0.520218962082304	FALSE	0.111013682096286	0.765598446580381
ITSN1	0.285723070549206	FALSE	0.0382059264981853	0.631106658803079
UXT	0.32279253578269	FALSE	0.0702567983790539	0.654766469273688
SSR2	0.011340749418208	FALSE	0.0398181156698457	0.191219183520293
TMC7	0.409586288005007	TRUE	-0.111945630011317	0.706357250142779
DIAPH1	0.464181586819286	TRUE	-0.0701622129559664	0.736648707199984
NDUFAF3	0.437451999869396	FALSE	0.0512607269070118	0.720277786255983
FAM83E	0.0939144265495387	TRUE	-0.0750060641240088	0.427175167281097
YAF2	0.143572297554695	FALSE	0.0278780803649846	0.498153697054067
VTI1B	0.462389913271464	FALSE	0.0555945574576011	0.735246000082055
BST2	0.136522239448926	FALSE	0.00678917175610221	0.489136716266414
LIG1	0.111389377390293	FALSE	-0.0235915373196667	0.455189293357038
CDHR5	0.271945281485409	FALSE	-0.035820116917614	0.621190077913587
TPD52L2	0.165125671894743	FALSE	-0.00285450297279866	0.521355336952665
PCOLCE2	0.0269303045390452	FALSE	-0.00301684866529685	0.272645288543066
GPX1	0.543990914880464	FALSE	-0.0662647735464359	0.777453111145649
LEPR	0.413018248926227	FALSE	0.0703284705755108	0.707662245823443
MAST2	0.252734962155106	FALSE	-0.0049645860132412	0.605154360400605
IMPDH1	0.429016047720639	TRUE	-0.0509560593622567	0.716710957450616
GANAB	0.0525381495185368	FALSE	-0.04653122739058	0.347162049761473
SET	0.384151743600853	TRUE	0.0980168788050335	0.690754300775463
RSL24D1	0.402016525855989	TRUE	0.103241513467368	0.702047640323858
INS	0.260796729298058	TRUE	-0.0543102352395453	0.611491752173424
NXF1	0.0238137214767474	TRUE	-0.169590700952795	0.259529496957061
WLS	0.245457365453515	TRUE	0.125522622384435	0.598352651329515
NR6A1	0.0411592822143185	TRUE	-0.0717092284150777	0.318045567752296
DYNC1I2	0.493991405421926	TRUE	0.0864213004482826	0.751458082382508
CDH18	0.212252405719227	FALSE	0.0134094058926504	0.568966909799128
MED14	0.0284460423276391	FALSE	0.0458686837163525	0.279335958955939
SLC9A7	0.56977845686012	FALSE	-0.038419500177437	0.792824170692567
T	0.0784419324876501	FALSE	0.00695280748482705	0.400835093500435
STMN1	0.407337786181972	FALSE	-0.0505593066551401	0.705568617582322
ZNF93	0.0533279309091813	FALSE	0.0961097039547966	0.347786552196209
POLM	0.380891868069572	FALSE	-0.0292825152703688	0.689311317211796
GINS2	0.561478306822117	TRUE	-0.0432051067776884	0.788043386688449
HOXB9	0.567051881334242	TRUE	-0.0361999249839293	0.791360157839873
KBTBD11	0.554368904905539	TRUE	-0.042269767105867	0.783243017228659
UQCR10	0.0911929013808379	FALSE	0.0640435928596082	0.422990145322678
RHOD	0.217858105423567	TRUE	-0.0622956073615924	0.57209195400598
RPS6KB2	0.187626954600724	FALSE	-0.00383593654924705	0.543379396091809
UTP20	0.0572925880215895	FALSE	0.0168330916532277	0.357346528363767
SYNPO	0.347597501646315	TRUE	-0.0537987047818445	0.668942306715474
PLEKHA5	0.112083708092164	TRUE	0.0622687969463556	0.456531184689598
CCDC88C	0.130392038790378	FALSE	-0.0385912427526916	0.483159149449055
MAP4K4	0.0243363573550473	FALSE	0.0034059794572992	0.260822264696486
PRKAR2A	0.516385362327031	TRUE	0.0485671757699233	0.763618093270593
ACAN	0.0371902352663601	TRUE	-0.0616640738070031	0.30804384794374
AKAP12	0.37351408099055	TRUE	-0.0720064800373832	0.684406193409428
INSL5	0.0110407939938364	TRUE	0.0747751635543575	0.190237553018134
ONECUT1	0.0803396657685068	FALSE	-0.0176752647179104	0.404392762407975
TRPC4AP	0.492019324849801	FALSE	-0.0367918326392873	0.750673725036584
GPR25	0.511049928070268	TRUE	-0.0697519002895941	0.760272255889369
PARP4	0.254290329506482	FALSE	0.0435355331709174	0.605880424175519
STIP1	0.586912078251497	FALSE	0.0444359287985945	0.801903368513523
LATS1	0.436217430213573	TRUE	0.075588468624588	0.720085811790901
ACTR8	0.480786747097845	TRUE	0.0474045656801141	0.747209556653299
KRT34	0.541209039713025	FALSE	0.0309684792192577	0.776785484539442
FUCA1	0.119782036538583	FALSE	0.062311645395045	0.467715680498553
UBR4	0.0732738720653374	FALSE	-0.00961131803361325	0.392411769896611
TROVE2	0.465952325714665	FALSE	0.087743640238143	0.738100295762821
PTPLAD1	0.472041432964858	FALSE	-0.0718473755993668	0.741346904443965
RPS6KA3	0.281933188990067	TRUE	0.112450373023792	0.628615112092927
ELK4	0.511752785050765	TRUE	0.0557189982296196	0.760671870583832
MAP2K2	0.318694693265243	FALSE	-0.0127724416792972	0.651113356204431
PSMA5	0.354871753467073	TRUE	-0.058056040881123	0.673361122849467
ZNF277	0.0879068303267725	FALSE	0.0439125971121755	0.4184038099236
BCCIP	0.462971612997263	FALSE	0.0399523906227059	0.736067739733029
MED13L	0.588707287770782	FALSE	-0.0377332099198267	0.802665439616218
EDF1	0.574646752906148	FALSE	-0.0342145909306382	0.795983329001077
C17orf85	0.0880506812379691	FALSE	-0.0246089579806126	0.4184038099236
ZNF675	0.542176096140945	TRUE	0.165029856431321	0.777304206391088
RPL9	0.235596737461706	TRUE	-0.0730903315270871	0.590221129422679
TSNAXIP1	0.110923208817021	FALSE	0.001021057251692	0.454288225407822
FAM168A	0.15919837787589	FALSE	-0.000571309659508148	0.515904660398606
FBXL7	0.177207999576483	TRUE	-0.0577866316638791	0.533875855260361
PQLC3	0.107387362644486	FALSE	0.0327515501058573	0.448418118524473
UNC13B	0.452158406659841	TRUE	-0.0278517495992765	0.729306425763292
WT1-AS	0.000738410957816882	TRUE	-0.0899259561425634	0.0649057507805087
CS	0.487101045234846	FALSE	0.0497899388049418	0.749854849317994
ZFPL1	0.0153212095084824	FALSE	0.0310643406104615	0.21394974706488
MINK1	0.456758955365527	FALSE	-0.03467566953538	0.732455069281532
MZF1	0.524710194674328	FALSE	-0.0407419519465999	0.768064709453124
NDRG4	0.585266737391847	TRUE	-0.0434241523972334	0.801109532156888
REXO2	0.576100332268883	FALSE	-0.080704394635861	0.796534379337175
PLXNB1	0.072767456970088	TRUE	-0.0742557411414118	0.391314504116644
RAD21	0.160279299837606	TRUE	0.114030279905037	0.517043237797613
ZNF562	0.563804871726988	FALSE	0.0661822106769395	0.788916030030862
SGSM2	0.261786869224598	TRUE	-0.106458383069315	0.612054270807065
GRIN2A	0.0397844730589728	TRUE	-0.059414688797042	0.315649780659111
MRPL34	0.224387193639966	FALSE	0.0619505924873327	0.578337186286038
ADAT1	0.250467193076387	FALSE	0.0212535827985482	0.602854489979443
IL15	0.455514769024974	FALSE	-0.0323501382195555	0.731605643575058
CBFA2T2	0.526623045819902	TRUE	-0.0402260208248659	0.769222497505842
PAAF1	0.281074058798567	FALSE	0.0066897992971855	0.62849511984164
STAB1	0.432394188567969	FALSE	-0.100001610094147	0.718881847814073
MTUS2	0.117714671136196	TRUE	0.0447294686992099	0.465176008090599
NLRP1	0.281359433836753	FALSE	-0.0990950593813268	0.628615112092927
CPSF1	0.483590850873362	TRUE	-0.0877971349551362	0.749210919703619
NFAT5	0.428603593921378	FALSE	0.0376083399677822	0.716699034283219
N4BP3	0.0019324349656586	FALSE	0.0031159018525755	0.0956850658323269
MAPK3	0.271513375580083	TRUE	0.0707824464938829	0.620938244379509
MTMR9	0.00338818359149277	FALSE	-0.0218453119363356	0.116432424267267
SDHD	0.374484277430785	FALSE	0.151455870574185	0.684993905757004
ZMYM1	0.340819550546257	FALSE	0.0465075901760026	0.665982871695752
RNF10	0.517185844352687	TRUE	-0.0476754426198421	0.764100999922941
TFR2	0.342419576056579	TRUE	-0.0398322574671708	0.666355038740957
REEP4	0.387900714165279	TRUE	-0.0566872809013201	0.693247356760407
PTCH2	0.246198187255752	TRUE	-0.0506693041825988	0.598550867344119
DAP	0.239082804046756	FALSE	0.0288749829965713	0.592818699996976
IPPK	0.408178222646002	FALSE	-0.0226786204645117	0.705861349181487
KCNJ10	0.444432880789468	FALSE	0.0478372606552804	0.723847232874429
PGM5	0.220254656397282	TRUE	-0.075092500436913	0.573734791842128
PREP	0.385434160057261	FALSE	0.0405389701662422	0.691063060319362
PIH1D1	0.0293873594430897	TRUE	-0.0880145989614141	0.281676473985794
ACAD10	0.0212051398837251	FALSE	-0.0013989822345293	0.248393678865246
TMX1	0.020957806458536	FALSE	0.0375188368079055	0.246771098061619
TSFM	0.17430465492128	FALSE	0.0361112833730938	0.529383608172983
HGSNAT	0.446335355075827	TRUE	0.109257192607973	0.725295521279276
ANXA11	0.198712603105109	FALSE	-0.109032120332726	0.555366055277347
HMGCR	0.307296519938715	FALSE	0.0528176956765315	0.643439232326714
ERCC8	0.177922174238282	FALSE	0.0377919864588617	0.534993246801346
NR1H3	0.033946947505527	TRUE	-0.0646301562547338	0.298239834742115
CTSC	0.0355156755332819	FALSE	0.0449824906183361	0.302359429080728
ERLIN1	0.421083080435639	TRUE	0.138200863136453	0.712396942339429
ZNF271	0.0663095841877491	FALSE	0.0416404037770305	0.379131167760753
SMPD3	0.0583707953251053	TRUE	-0.0703426612724214	0.360644597450668
ZNF143	0.0896023188477127	TRUE	0.100317400681235	0.42079241165159
ICAM5	0.289342088551134	TRUE	-0.0560590425738789	0.632033998189821
COQ10B	0.193545331990033	TRUE	0.121099857445414	0.549640798372832
UBE2V2	0.0840261173550988	TRUE	0.106503014808545	0.412276999000201
CTAGE1	0.45630346010741	TRUE	0.0541559438282051	0.731963423892179
TRIP6	0.59013633597176	TRUE	-0.0402834889702328	0.803628853689173
GPRC5B	0.475344085228548	TRUE	-0.0395162808701674	0.743542051975631
SIM1	0.0130185029207933	TRUE	-0.0542130585028415	0.199482168403885
OBSL1	0.124412496492435	FALSE	-0.0191713529247504	0.476060529651821
C20orf24	0.534390425950957	FALSE	0.0380385524648492	0.774122613268066
ZNF335	0.555707880088521	FALSE	-0.0639057856670276	0.784234696680385
SPOP	0.000310898755779068	FALSE	-0.0549107650772669	0.0454972172962296
ATG3	0.0453299360261308	TRUE	0.0910475974531596	0.330756849807141
COQ4	0.164618075332374	TRUE	-0.0666900731135965	0.520703768558187
STRN	0.3942293172505	TRUE	0.0678942917976518	0.696716503153542
LY6H	0.400391667047753	TRUE	-0.0581884357359708	0.700948141524543
DCAF10	0.0873892250154838	FALSE	0.039479709245632	0.418356551032022
IRS2	0.503923905458817	TRUE	-0.0642142836353523	0.757221463556524
SOX18	0.322350119434475	FALSE	-0.041960785281458	0.654571634002062
GTF2H3	0.386510695615419	TRUE	0.103480516460987	0.691725973910665
BACE2	0.464850292354019	FALSE	-0.0424491534802609	0.737194051049262
MRPS22	0.0166737225201021	FALSE	-0.0193889440633801	0.22156584107458
TMF1	0.229019320762665	FALSE	0.0130279598379003	0.583957993076629
MAN2A2	0.0743359815088535	TRUE	-0.13840438764402	0.393923455816058
KRT84	0.410244517734066	TRUE	-0.0368014570242722	0.706388751268942
GGCX	0.249399446725747	FALSE	-0.0130705671415887	0.602201943446177
SIGLEC7	0.0918623331514407	FALSE	0.0204322023134208	0.424330155147084
PPAN	0.130421911649576	TRUE	-0.0834477253500112	0.483159149449055
PCBP1	0.48780087556537	TRUE	0.0840644279571386	0.749854849317994
TGFBR2	0.210311970495117	TRUE	0.0934139168334129	0.56738060953722
LRRC49	0.00675459867054873	TRUE	0.0573463910443998	0.155355769422621
DIRAS2	0.361033702079732	TRUE	-0.0420216916249494	0.678059000628147
TRAF3IP1	0.0854669406496594	TRUE	0.0585238190050034	0.414931437736174
PDE4A	0.571964860191115	FALSE	-0.0389800840090975	0.794262142203355
BCS1L	0.00444176818969987	FALSE	-0.0227792818207069	0.130846457436584
NDUFS6	0.0396693528454244	TRUE	-0.131649510836373	0.315649780659111
SPAG4	0.227147360065736	TRUE	-0.056608393596869	0.581404947129882
IRF1	0.329533130540939	TRUE	-0.0983976650405232	0.65990492883544
TRIM16	0.293096676021634	TRUE	0.0521478463921654	0.634600692449225
CCDC28B	0.310546261529972	TRUE	-0.0449557430328098	0.645636629808139
ZNF471	0.00519474587004952	TRUE	-0.0618951117494842	0.139581098152824
IL17RA	6.84535825454872e-05	FALSE	0.0830724064939198	0.0306838931770202
SACM1L	0.550638734716613	FALSE	0.0498629867242099	0.782052305694517
DICER1	0.461071194782115	TRUE	0.0761165027397073	0.734351869767271
GTF3C1	0.553119625762956	TRUE	-0.0289759064127795	0.783046745044718
TEAD4	0.369780016339995	TRUE	-0.0483383368989383	0.682647558715216
MAPKAPK3	0.389786219591188	TRUE	-0.0796232307787834	0.69396648904483
CHST11	0.475611977857977	FALSE	-0.0577800018745182	0.743542051975631
DNAJC17	0.1775437343821	FALSE	-0.00416293162378745	0.534305071032724
RHOT1	0.58070551801043	TRUE	0.105778877447309	0.798039009661891
