id	PD_meta_logFC	PD_meta_p	PD_I2	PD_meta_FDR
RNF169	-0.164391427514398	2.72642356196346e-07	0	7.29405247510159e-07
RNF170	-0.342907019854681	1.60014997813475e-17	0	1.08544208934248e-16
RNF175	-0.0485563220774217	0.119611403420442	0	0.135075812890967
RNF180	-0.139788545170928	0.00163325481721777	0	0.00268028542790984
RNF181	0.264357252454662	8.9422182495479e-09	0	2.78760439970784e-08
RNF183	-0.118142666110491	9.47828091299261e-06	0	2.13219946155709e-05
RNF185-AS1	-0.0716199845305946	0.0165179939927509	0	0.0224585449756708
RNF186	-0.0324127995061277	0.113307123059135	0	0.128616776502052
RNF187	-0.108817209657175	0.000265284961376753	0	0.00049217700559067
RNF19A	-0.290511715724227	9.33684432244787e-13	0	4.21548588345412e-12
RNF19B	0.37584862367196	5.8276664722348e-09	0	1.84863911642102e-08
RNF2	-0.0529290262917235	0.0848143213636342	0	0.0989966941329108
RNF20	-0.30280332157402	1.14094246933241e-20	0	9.62993884854873e-20
RNF207	0.0655287829325538	0.0140298055914904	0	0.019368970796304
RNF208	0.26771565173314	3.71749868828037e-09	0	1.20446423280965e-08
RNF212	0.239077310018597	1.55756819938637e-14	0	8.23383869060138e-14
RNF213	0.25786767996525	1.78287659065395e-11	0	7.18287805799089e-11
RNF214	0.210630670330101	3.55639649177801e-11	0	1.3920729931033e-10
RNF215	-0.0641336350746345	0.00468564981966333	25.5591054438347	0.00709316540472241
RNF216	-0.0690216994813948	0.00547351400388986	0	0.00818146781206276
RNF217	-0.502265230546085	6.48109211502586e-21	0	5.5746046007974e-20
RNF219	-0.292087503804858	1.85586919316986e-11	0	7.45862581042886e-11
RNF220	0.205339339208404	4.04624469749841e-12	0	1.72984393478973e-11
RNF31	-0.0110531252863314	0.752332028114621	59.0583105023301	0.769700101594068
RNF32	-0.149636676384908	6.971660422711e-05	0	0.000140155861618857
RNF34	0.196583079157089	9.7253309037701e-11	2.15942218802838	3.65449569815211e-10
RNF38	0.0250913893614746	0.562522031246369	28.2877636017151	0.580779042792831
RNF39	-0.32504478424135	3.49126510831483e-08	12.2951415469501	1.02693980363135e-07
RNF4	0.131184952493709	3.39400854854055e-07	0	8.97357551891322e-07
RNF40	0.149212288849196	3.3722889927192e-05	0	7.085971174473e-05
RNF43	-0.209109459086947	2.53881545312064e-09	41.9070308402488	8.36394782245425e-09
RNF44	-0.109574480213955	0.000112985647044921	0	0.000220793295314111
RNF5	0.175615657839854	1.49388456870847e-08	0	4.54820303327674e-08
RNF6	-0.398113775000505	1.4424253732965e-07	0	3.97327832286942e-07
RNF7	-0.0764612930109956	0.00289092933835291	0	0.00453897044532307
RNF8	-0.343640622555543	7.5038561808621e-22	0	6.95156928270209e-21
RNFT1	-0.366953163477064	1.28193540713774e-11	0	5.22655265337781e-11
RNGTT	0.111251950821844	0.00697450984229704	0	0.0102292432936666
RNH1	-0.222305751677363	9.34604316446433e-07	0	2.3580162338431e-06
RNLS	-0.209293380119619	1.07200405826842e-10	0	4.00740667336529e-10
RNMT	-0.0619309169354963	0.0014050506519612	0	0.00233274103547719
RNMTL1	-0.310233741288391	3.47186116435138e-22	0	3.30458890878131e-21
RNPC3	-0.305778452818754	3.24082162896776e-11	0	1.27435578202946e-10
RNPEPL1	0.221145983031933	3.53757681835476e-09	0	1.14843904018475e-08
RNPS1	0.158557705898034	0.0112918238790489	62.9355904144536	0.0158807506671661
RNU2-22P	0.0601270197058626	0.000237604715718594	43.9105821744197	0.000443559952123399
RNU86	-0.0388092244504542	0.43485471833095	52.3297540100672	0.45126716267967
ROBO2	-0.569600713385451	6.7321618891085e-31	0	1.17548890603921e-29
ROBO3	0.100642231821359	0.00539112274925379	0	0.00807236269535868
ROBO4	0.249926630394835	1.92338277838723e-10	0	7.01700145100536e-10
ROCK2	-0.122516127093286	0.00121184970748816	0	0.00203426088170907
ROGDI	0.0983944527438158	0.00920356225827579	0	0.0131781100621196
ROM1	-0.0703364184464906	0.12702680482762	0	0.14267279897103
ROMO1	-0.0636165219324518	0.113626288948707	0	0.128938494732169
ROPN1	-0.109107767553116	4.54608610923018e-06	0	1.06091027496681e-05
ROPN1B	-0.102645853419985	1.10647679323031e-06	0	2.76918578042114e-06
ROPN1L	0.0709712607703343	0.000721628993482502	34.1245733475442	0.00125843779903741
ROR1	-0.391480898985673	2.17445081281718e-18	0	1.56319526946128e-17
ROR1-AS1	-0.0121085242356651	0.27711969804508	0	0.292921237320622
ROR2	0.236167723602487	2.24015481412826e-09	0	7.42389310365512e-09
RORA	-0.261030786839952	7.6363996698e-06	0	1.73713886800583e-05
RORB	0.120739400375067	0.0307828583264491	0	0.0396225230595991
RORC	0.0907995368764757	0.019217243496164	3.21876408257875	0.025790284296154
ROS1	0.0665839730065154	0.00012890512792583	0.528722275127601	0.000249657660517362
RP1-100J12.1	-0.0910991508428049	9.46150002456541e-05	0	0.000186796274018264
RP1-102H19.8	-0.152534822883032	3.41243479818554e-08	0	1.0050634626857e-07
RP1-118J21.25	0.133955553246453	0.00982229224834281	0	0.01398632250069
RP1-130G2.1	-0.197690382226401	2.26650237646486e-06	13.5322572233995	5.47560988002903e-06
RP1-135L22.1	0.0822443088720618	0.00302927077567937	0	0.00474090733023243
RP1-140C12.2	0.017780367200952	0.34239427662472	0	0.357994641903663
RP1-142L7.8	0.112364132529963	0.0852722288017417	0	0.0994623260729532
RP1-142L7.9	-0.0153659877897959	0.379541768920276	0	0.395367882530466
RP1-149A16.17	0.080904127711014	0.000123228007943782	0	0.000239562791472516
RP1-149C7.1	-0.0627175203745803	1.08862871324388e-07	0	3.03956595987304e-07
RP1-151F17.2	-0.135727667905323	0.00367718637960451	0	0.00566496504346827
RP1-170O19.14	0.0546145671730304	0.032676401106142	0	0.0418091967618276
RP1-170O19.17	0.0674808328259995	0.0831649920659327	0	0.0972414729607953
RP1-178F10.1	-0.0672441649013763	0.00178580367649334	0	0.00291471730276992
RP1-179N16.6	0.0222801737562833	0.163379778214874	0	0.179611206171858
RP1-181J22.1	-0.0838176254858176	3.60268411823584e-06	0	8.50835173569941e-06
RP1-187B23.1	-0.0350322882879305	0.104584280960478	0	0.119580771834177
RP1-190J20.2	-0.100002283560479	2.83105151143026e-06	47.4977800082941	6.77147276378035e-06
RP1-193H18.2	-0.121921452098363	0.0087838665146701	0	0.0126393777682572
RP1-20C7.6	0.0718459253524071	0.141898572603311	0	0.157979418186897
RP1-212P9.2	-0.0481737517087704	0.0353380610609249	0	0.0448994510676177
RP1-217P22.2	0.0502625533776285	0.00252095572262334	0	0.00400409284686132
RP1-228H13.5	0.144533669382662	6.57501938441809e-05	0	0.000132714441178099
RP1-263J7.1	-0.11875361952735	3.97592713517312e-08	0	1.16361833096086e-07
RP1-265C24.8	0.0631750615526357	2.53474881703476e-05	0	5.40928353204637e-05
RP1-272E8.1	0.0406178142211901	0.014640523399504	0	0.0201319797863909
RP1-28C20.1	-0.030505762305944	0.0260014331032052	0	0.0339600180219053
RP1-28O17.1	0.026504745575034	0.197528564639701	0	0.213700978911126
RP1-305G21.1	-0.214659783682399	4.00725857711033e-18	0	2.82670797635272e-17
RP1-30M3.5	-0.26858514096857	4.0470279735633e-09	0	1.30560263922664e-08
RP1-31B8.1	-0.0587916837129699	0.00432845097405754	0	0.00659115831313431
RP1-35C21.2	-0.0351601540713782	0.00740879521044734	0	0.0108186884076132
RP1-39G22.7	-0.199113878084995	1.26171415709464e-08	0	3.87560256326906e-08
RP1-58B11.1	0.113724919141066	0.0101820389084252	39.6016437362644	0.0144529342717609
RP1-68D18.4	-0.119386271280904	2.91883055237778e-08	0	8.65761333222135e-08
RP1-6P5.2	-0.0373391839240442	0.0151729738871163	0	0.02078333308034
RP1-74M1.3	0.00770361133475767	0.775577968834126	36.1379280094695	0.792269344954473
RP1-86D1.3	-0.249550746178567	2.74726560411145e-07	0	7.34475835505487e-07
RP1-8B22.1	-0.352296466734248	3.37759857199972e-32	0	6.41335099885224e-31
RP11-1007O24.2	-0.0277937177650331	0.0744671273762939	0	0.0879955173274511
RP11-1007O24.3	0.11824504550701	8.79425072060475e-05	0	0.00017427147906784
RP11-1008C21.2	-0.0348163576276095	0.127373044166738	0	0.143017815378137
RP11-1017G21.4	0.0433192921600742	0.0022134810139356	0	0.00355074324514019
RP11-1017G21.5	-0.0722792399002024	0.0754216524499756	0	0.088966081043765
RP11-102C16.3	0.0186763676911939	0.320556219133466	0	0.336174924385739
RP11-102L12.2	-0.0314305760158221	0.0712465679898179	0	0.0845276818280829
RP11-102M11.2	0.0276336062435587	0.217973056359033	0	0.234018534246224
RP11-1072C15.4	-0.0469748554092924	0.00268434710866852	0	0.00424120259276929
RP11-1078H9.6	0.106179676757116	0.0119658128426715	16.6593382658042	0.016728406018801
RP11-1081M5.2	-0.0531277151442972	0.184447563779839	0	0.200535304876248
RP11-108B14.5	0.0339279714129666	0.0197540264652374	0	0.0264437713636253
RP11-108K3.2	-0.101634441796906	0.00038141957716655	66.5442741186733	0.000691493106176807
RP11-108L7.15	-0.0864484240117285	5.73529664953423e-06	0	1.32218233215298e-05
RP11-108P20.1	-0.0538423231241738	0.00662452353263338	0	0.00975002292599823
RP11-1094M14.11	-0.337021458431453	3.7540492437099e-20	56.4604825428075	3.0806090176886e-19
RP11-109D24.1	-0.0588919101530748	0.00577456329549336	0	0.00859371271953909
RP11-109D9.4	0.122777633214433	5.0162805324003e-09	0	1.60252660224768e-08
RP11-109M19.1	0.0258362819068489	0.205061457865403	0	0.221266661612723
RP11-10N23.4	0.202237278743609	1.39414863732309e-08	0	4.26207779176213e-08
RP11-1109F11.3	-0.0872188387050136	5.91473178137595e-09	0	1.87460933299382e-08
RP11-1109F11.5	-0.107000120261702	7.11274766936374e-08	0	2.02482054470192e-07
RP11-1114A5.4	-0.0782688621869197	0.021101987210699	0	0.0280794203850519
RP11-111J6.2	-0.0500962575636985	5.31772856241454e-05	0	0.000108723498163989
RP11-111K18.2	0.0453421985260364	0.0155039421740599	0	0.0211884077127989
RP11-111M22.4	0.0107932429704551	0.703662762740468	70.3484692983496	0.72207801396995
RP11-112J3.16	0.106494243037637	1.25981454482616e-07	13.1028530365544	3.49373846018289e-07
RP11-112L7.1	-0.0313434289116389	0.0126320166424004	0	0.0175737511900482
RP11-114H24.6	0.0820020231176829	0.0209801364159404	0	0.0279440792005846
RP11-1151B14.3	0.0533674148959194	0.0500803114016578	19.4595414322218	0.0614572443020616
RP11-115A15.2	0.131832518970377	6.31395221068525e-07	0	1.61837084018943e-06
RP11-116D17.1	0.0388155464240174	0.0217494664713105	11.9861284839327	0.0288582397218113
RP11-118G23.1	0.0240053648093052	0.198985860986747	0	0.215148541818604
RP11-1217F2.1	-0.0339297604752683	0.00124675689053944	0	0.00208703053685939
RP11-121C2.2	-0.258895984230068	8.70873053332361e-09	0	2.71716610672129e-08
RP11-124L9.5	-0.252321678435008	1.72742751637629e-05	0	3.76436028909982e-05
RP11-1260E13.2	0.00723600833485516	0.734322924656401	60.2938019256919	0.752213913677164
RP11-1277A3.3	-0.158071063222058	3.10754923435542e-05	0	6.56487064184454e-05
RP11-127B20.2	-0.510281784818899	2.22296443746949e-24	0	2.46136338604279e-23
RP11-12M5.1	0.190382533120567	1.49329673515e-10	0	5.5148634750001e-10
RP11-131L23.2	0.046295475226136	0.00176779787902678	0	0.00288715776385422
RP11-134G8.8	0.150872590898026	0.000124859720676674	0	0.000242525821865729
RP11-134L10.1	0.151279816884952	0.000198645948629225	54.4249434704783	0.000374435884149371
RP11-138A9.1	0.878392625780568	1.90732717584593e-35	23.0710610116981	4.63020999606098e-34
RP11-138I17.1	-0.0284684374113625	0.0358894490776495	0	0.0455166638316386
RP11-138I18.2	0.284117781519529	1.08036906994917e-18	0	7.93106101533301e-18
RP11-140I16.3	-0.0546919009616597	0.0246946004013159	0	0.0323845068662596
RP11-141M1.1	0.0230017751044303	0.225006156399204	0	0.24092823051187
RP11-143I21.1	-0.0276627189113779	0.049185404968207	0	0.0604742433136707
RP11-143K11.1	0.19278567564271	7.24995562595766e-21	0	6.20633363196005e-20
RP11-151E14.1	-0.123415998629305	1.58823016446078e-09	0	5.32371445388943e-09
RP11-152L20.3	0.0181121854278863	0.193218140330301	0	0.209427053490634
RP11-157B13.7	-0.073820108524317	0.000594308458890693	0	0.00104857103325946
RP11-157P1.4	-0.197163221816425	1.32178636682998e-07	0	3.65380240590227e-07
RP11-158G18.1	-0.256953785214228	5.44023584472193e-09	0	1.73152521495058e-08
RP11-15P13.1	0.0265025040281456	0.0501226716307751	0	0.0614966756141957
RP11-161D15.1	0.0441348555698889	0.0275484723249981	0	0.0357707721061113
RP11-161I6.2	-0.0441050447267295	0.00112548212099216	0	0.00189846825178487
RP11-164P12.3	-0.265858200205006	1.79256486210056e-26	0	2.29797387474824e-25
RP11-164P12.4	-0.600288595517189	5.90046185361849e-33	0	1.18912436261136e-31
RP11-166P13.4	-0.0645908321188732	0.000909407901301244	22.7876617171723	0.00155803479443109
RP11-167H9.3	0.157922812040374	2.7855228477087e-05	0	5.9134269579574e-05
RP11-16N11.2	-0.1007599923488	4.07819641355914e-06	0	9.57196270303549e-06
RP11-16P6.1	-0.123857103358721	1.24087792586405e-07	0	3.44387061837358e-07
RP11-171I2.4	-0.104614317672605	2.84448172507872e-05	0	6.03102349538556e-05
RP11-171N4.1	-0.0258424272720913	0.013951342933329	0	0.0192724494515169
RP11-173B14.4	-0.0804926977287386	0.00933577867213596	3.14565262867209	0.0133557614141273
RP11-173M1.8	-0.344640304726319	1.70119901663838e-14	0	8.96684005350859e-14
RP11-174G6.5	0.010816163987523	0.7427023120206	50.769542974873	0.760451952878949
RP11-177N22.3	-0.0430045262048685	0.0339834130362104	0	0.0433064024964057
RP11-179B15.6	-0.0730478992204618	0.00835493625818683	0	0.0120712900744085
RP11-17A4.3	-0.00213360419636961	0.936386893540929	0	0.943132141992279
RP11-180N14.1	0.258350599252859	9.48063012662646e-13	0	4.2771917357169e-12
RP11-182L21.5	-0.379368253534759	1.45433741591197e-11	0	5.90276416984791e-11
RP11-18I14.11	0.0773526054527021	0.0148043846127085	33.0943140913965	0.0203278536281535
RP11-190A12.8	-0.138961309912501	4.29860886036468e-08	0	1.25479864078974e-07
RP11-194N12.2	-0.321366030396982	8.91725486219751e-14	0	4.41142418950786e-13
RP11-196G18.23	0.0755024557638277	0.00204572691953072	0	0.00329954184454758
RP11-196G18.24	-0.00560576475723141	0.898061446189855	0	0.908385728181159
RP11-199F11.2	-0.133981029557619	0.000293622792721971	0	0.000540746815634694
RP11-1E4.1	-0.0515336128268554	0.0383777602474507	0	0.0483022581524854
RP11-1L12.3	-0.214874321648841	6.97821998696932e-11	0	2.66045558877543e-10
RP11-203B7.1	0.0440574313108476	0.0417335271676456	0	0.0520830578987798
RP11-209D14.2	0.141774364850907	2.55808806943836e-05	0	5.4571536970384e-05
RP11-210M15.2	0.0744915747259174	1.64407117395824e-07	0	4.50191464470695e-07
RP11-212P7.2	-0.524036829276836	1.05877735684195e-39	22.6948135934652	3.52997545015863e-38
RP11-214K3.19	-0.115897209386808	6.53856263015105e-06	0	1.4977908834142e-05
RP11-214K3.20	-0.0235594620074181	0.0473715281441827	0	0.0584232651717349
RP11-214N1.1	0.0152660518724485	0.234169177504926	0	0.250204931855717
RP11-214N9.1	0.0312613378839597	0.183486502150829	0	0.199551826541545
RP11-217B7.2	0.106967039521027	1.80024684404303e-05	46.8442980659902	3.91029050168642e-05
RP11-218C14.8	0.134897874130515	1.03149577890806e-10	0	3.86318300750927e-10
RP11-218F4.1	-0.0523919864473051	0.0957845148345557	0	0.110422171422145
RP11-219B4.3	0.073712100476432	0.0305842762016187	0	0.0393837788140641
RP11-21L23.2	0.0918889628807118	0.00341316514556591	0	0.00529439798164537
RP11-220I1.5	0.0751937476336265	0.000234165436797731	0	0.000437773837429588
RP11-222K16.1	0.196335734932654	1.02245765505938e-11	0	4.21395397818103e-11
RP11-225H22.4	-0.0403896335940816	0.0813788380647193	0	0.095313642998269
RP11-226L15.5	-0.226113169264629	1.28751427236441e-05	5.383292175235	2.85118415354657e-05
RP11-231C18.1	0.0257669980797422	0.25770128394246	0	0.273485411771602
RP11-235E17.4	-0.0198059486374616	0.475075397742536	69.2393905446999	0.491958603116439
RP11-245J9.5	-0.0250699193559171	0.181413572259137	0	0.197522431657495
RP11-245P10.8	-0.0817053346159426	0.0187004674694085	0	0.0251604006971297
RP11-247L20.4	-0.569602913227669	1.25191682243852e-29	7.23827101313081	2.00007296070182e-28
RP11-248J18.2	-0.071697975450824	2.01281876019904e-05	0	4.34376788438743e-05
RP11-248J18.3	-0.339766173028105	5.12955847782512e-24	0	5.5535321887474e-23
RP11-24D15.1	-0.0603759059598751	0.000496457506281706	54.6033044263766	0.000885279687672084
RP11-24P14.1	0.0706920731693932	0.00196464613640763	0	0.00317843056439003
RP11-250B2.3	-0.404405199203662	1.60978055642607e-22	0	1.56526209683327e-21
RP11-250B2.6	-0.0873297568816261	0.00558247977023951	0	0.00832984675842241
RP11-251G23.5	-0.0949138690900188	0.00040843601112596	0	0.000737212081725101
RP11-252E2.1	-0.0648761031623488	0.0240731239657139	0	0.0316477359307275
RP11-255C15.3	-0.0292567021075151	0.234494333373675	0	0.250522673165964
RP11-255C15.4	-0.126712906356369	0.000172486731318452	0	0.000328387499766827
RP11-255P5.2	0.0519581435614317	0.000451608504019785	0	0.000810271818064742
RP11-257I14.1	-0.0247319668787621	0.079986423509213	0	0.0938839800114319
RP11-258C19.7	-0.269073011357263	6.14855266038753e-08	0	1.76257858130022e-07
RP11-25I15.3	-0.0936112445623262	0.000349172489800129	37.9702872321839	0.00063648551778928
RP11-263K19.4	0.0847924910601837	0.00721612327431045	0	0.0105565445122639
RP11-263K4.3	0.0215959363543829	0.121570880359397	0	0.13698844062238
RP11-266A24.1	0.0776489973288892	3.38734023118397e-05	0	7.11345392360756e-05
RP11-266L9.1	-0.0302049115741273	0.099070373495041	0	0.113846351091364
RP11-271C24.3	-0.419465004821205	3.08856149796952e-14	0	1.58577807397883e-13
RP11-272D12.1	0.105209369859271	0.0344983824584238	0	0.0439192069736441
RP11-274H2.5	0.0438108204634517	0.00952086057252298	0	0.0136042768545968
RP11-27I1.6	-0.0966228648072675	0.000143924089151827	0	0.000276990908667467
RP11-285E9.5	0.00634239816570784	0.768473711905344	5.51737691335614	0.785546066400492
RP11-285G1.14	0.0616391481265147	0.0154426478819666	0	0.0211078387274198
RP11-285J16.1	-0.370274012226	4.0199859336189e-26	0	5.03531154754751e-25
RP11-286E11.2	-0.0255914552604762	0.0945412129175688	0	0.109149741672592
RP11-288H12.4	-0.168241154625494	1.7021836099878e-09	4.66230474702641	5.69721391229356e-09
RP11-288L9.1	0.0858239588672234	6.06884673444665e-05	0	0.000123020665935282
RP11-28F1.2	0.0282122563248903	0.197264811449246	0	0.213454040680907
RP11-292D4.3	-0.0202559527691579	0.165992847932947	0	0.182195155976789
RP11-295G20.2	-0.0720322858145937	0.0195185607473561	0	0.0261557414710298
RP11-297L17.2	0.000388853607866113	0.99179857495432	0	0.992789327734673
RP11-298H24.1	0.0346296421125514	0.0514981400543585	0	0.0630427549993529
RP11-29P20.1	-0.0889485846384237	8.9323644641443e-08	0	2.5158191417828e-07
RP11-2E11.9	0.0767925089481483	0.00098271540906089	0	0.00167725566173649
RP11-300A12.2	-0.122245655221604	1.41671622652962e-06	0	3.49886123605973e-06
RP11-301O19.1	-0.0501508715760846	0.0305953045358169	0	0.0393951676122593
RP11-304C12.3	-0.00636733546649729	0.7997878776904	55.2851390353164	0.815199703317232
RP11-304L19.4	0.0325092791365096	0.151895670547073	0	0.168206176919054
RP11-305E6.4	-0.372122218102701	1.60671035411018e-15	0	9.20884482271538e-15
RP11-305K5.1	0.170789371118295	1.8197321937663e-06	13.058825529331	4.44207735538811e-06
RP11-305O4.3	0.0207931205506962	0.0551546395036364	0	0.06706830935934
RP11-305O6.3	0.0892559174063397	0.0643556808021742	0	0.0770721342957849
RP11-307L14.1	-0.0472057637355987	0.00222363252775922	0	0.0035657592374816
RP11-308D16.4	-0.15469543472005	3.46654439521003e-16	0	2.10242304157375e-15
RP11-309G3.3	-0.211307266656657	1.32394152323118e-17	0	9.00449971889924e-17
RP11-313C4.1	0.11195769086706	2.67483024738468e-05	0	5.68736451397826e-05
RP11-314N13.3	0.0465930093348442	0.0757734471271979	0	0.0893518348478863
RP11-315F22.1	-0.0623180296342254	7.67530832907424e-05	70.5068411591079	0.000153492589374739
RP11-318A15.2	0.0805768166720636	0.00866318393870898	0	0.0124796620639321
RP11-319E16.2	-0.210554705735608	1.20420607630287e-09	0	4.09121585953566e-09
RP11-319G9.3	0.0960349122203205	0.0199851245006774	0	0.0267273441550173
RP11-320N7.2	0.0291135574578173	0.15622993101008	0	0.172508066460288
RP11-324J3.1	0.0199906906112702	0.241620790379987	0	0.25760221043172
RP11-326I11.3	0.0943645623955023	9.16328609557045e-05	0	0.000181265838238434
RP11-326I11.5	0.077313315737064	0.00612271590410381	30.6827207807963	0.00907141668821427
RP11-329B9.3	0.106327260706672	6.01812513862296e-08	0	1.7276607213965e-07
RP11-329B9.5	0.0628123254432768	0.00135926816248074	0	0.00226293038558692
RP11-330M19.1	-0.0840617634870022	0.00240602852000876	0	0.00383472089912504
RP11-332H18.4	0.162364704293761	4.80032832209988e-11	0	1.85801549239733e-10
RP11-333O1.1	0.0568562691079439	0.0228923642076921	0	0.0302342808240567
RP11-334C17.5	-0.0675622710174276	0.0794605004363292	0	0.0933152579184888
RP11-337C18.10	0.0561919575515778	0.00676907369944357	0	0.00994735068574741
RP11-338I21.1	-0.154925359953639	1.9897387027045e-11	0	7.97177187487363e-11
RP11-338N10.1	0.0323200900818117	0.272120000924239	0	0.287957081646847
RP11-339B21.15	-0.0746007181611131	0.0135358677945794	0	0.0187315058624236
RP11-341N2.1	0.0477961795926855	0.00491015408978899	0	0.0074038161944093
RP11-343H5.6	0.0836319224933053	0.00137773924394289	0	0.00229182723812579
RP11-347D21.1	0.0737352628704938	0.00121234669706078	0	0.00203490576725157
RP11-348B17.1	-0.0399038757612587	0.00388032189084905	0	0.00595299531727858
RP11-348N5.7	-0.0889420012491012	0.00730378787300051	0	0.0106774535471965
RP11-348P10.2	-0.0785377143151838	0.0254684263453211	18.5589957725314	0.0333217761490321
RP11-349E4.1	0.149706123785585	0.0014096681886789	67.1583177695365	0.0023395459255798
RP11-350F4.2	-0.00909817436678859	0.866952543406965	0	0.879236605309611
RP11-352B15.2	-0.0225261346795768	0.126335114052906	0	0.14198432626159
RP11-353N14.1	-0.0250139642165198	0.472393963263573	65.349285346132	0.489266145012062
RP11-354I10.1	-0.0980034577280591	0.00415944672492283	0	0.00634827725312515
RP11-355B11.2	-0.164949713466291	2.08891107164808e-08	0	6.28066161015443e-08
RP11-356B19.11	-0.0383914421740949	0.153009229823083	0	0.169252267773761
RP11-357G3.1	0.0457906956300318	0.085453020621104	0	0.0996519126490498
RP11-357G3.2	-0.190529958085095	9.02663224401151e-15	0	4.87173446395079e-14
RP11-359K18.3	0.0358779711431024	0.0471164655534874	0	0.0581380928838375
RP11-360A18.2	0.022730445947322	0.159942393717585	0	0.176186695705636
RP11-360K13.1	0.0408824955614244	0.0733763334545575	0	0.0868431054146886
RP11-362K14.6	-0.0519426643387114	0.0232713654840506	15.8567695939691	0.0306898895397983
RP11-362K14.7	-0.0829387125529966	7.44510069030283e-09	0	2.33787049357577e-08
RP11-363E7.4	-0.338268839350935	7.31854500198229e-18	13.6588946026922	5.03834336644101e-17
RP11-365H22.2	-0.0718981737497625	2.31549924423395e-05	0	4.96017338102704e-05
RP11-366L5.1	0.038140624554148	0.0829169505596595	0	0.0969577333707993
RP11-375I20.6	-0.0674736756182709	0.00106405267568287	0	0.00180412841805715
RP11-378A13.1	-0.240709159319253	1.57179316551556e-16	0	9.80644528758357e-16
RP11-378J18.8	-0.0514744888733131	0.00758216809164318	0	0.0110477070739937
RP11-379F4.6	-0.110318509911306	3.1147277373033e-05	21.0521957270197	6.57926504248034e-05
RP11-379H18.1	-0.394513162757837	3.08517794540478e-21	0	2.71715598638994e-20
RP11-381P6.1	0.0924080903297451	0.00472142689769145	0	0.00714193030473505
RP11-382B18.4	0.0800616943172692	0.00192695017693869	0	0.00312304792357293
RP11-384L8.1	0.073919833952056	0.00377938974702576	0	0.00580902026988527
RP11-384P7.7	0.0441336749711942	0.0959879915431454	0	0.11060725761603
RP11-388M20.6	-0.164955209526419	6.72353668300004e-12	0	2.81635929287672e-11
RP11-389C8.2	0.34087486270397	1.24060955242705e-12	7.32361111134889	5.53472038019457e-12
RP11-389C8.3	-0.0856190313264757	0.000333869952245404	0	0.000610071150709184
RP11-38P22.2	-0.958978750034237	6.23469534290118e-47	0	3.62758709354544e-45
RP11-391M1.4	-0.426886983763595	1.92187512469819e-16	0	1.18837372726024e-15
RP11-394I13.2	-0.0388835819861811	0.0991838554210682	0	0.113962237242312
RP11-395I6.3	-0.0705457327939836	0.00436007114701257	0	0.00663327736985696
RP11-396F22.1	0.167554021014947	7.84288250843795e-10	0	2.7115597432374e-09
RP11-399E6.1	0.0333051668082611	0.0518666591363981	0	0.0634255057697289
RP11-3L8.3	0.0301470081595134	0.0150051108369814	0	0.0205768405813604
RP11-400N13.1	-0.0857705826146798	1.60814209945035e-05	0	3.51759144406816e-05
RP11-403N16.3	0.0577850372664127	0.0159925825434328	0	0.0217951047477066
RP11-403P17.3	0.164282215788863	0.00267113687327666	0	0.00422255002482831
RP11-403P17.4	-0.0981865162457078	0.0426299334838699	0	0.0530872763220493
RP11-410C4.5	0.0397129042510747	0.1683662121369	0	0.184474630562098
RP11-410D17.2	-0.0433645452479244	0.0156358060459847	0	0.0213508239572584
RP11-410E4.1	-0.0609577220366371	0.000300741890369578	0	0.000553010651095532
RP11-413B19.2	0.0349987471697761	0.0437182876948498	0	0.0543151091852876
RP11-416I2.1	0.0816663214590036	0.00258318575816466	0	0.00409644113944224
RP11-416N2.4	0.111982140047589	1.8109259806981e-07	0	4.93707253836935e-07
RP11-420K14.2	-0.0486232972332274	0.0398537716176703	0	0.0499404250846129
RP11-421E14.2	-0.127903647143171	3.5602119581912e-13	0	1.6744600544953e-12
RP11-421F16.3	-0.0359651789204449	0.124287259958754	0	0.139796040650789
RP11-422P24.11	-0.0507798215170583	0.00394136369027968	0	0.00604047726073367
RP11-425D10.10	-0.100715670974416	5.92756440875806e-07	0	1.52496761147866e-06
RP11-426C22.5	0.178750474434101	1.82009886375662e-07	0	4.96133039225904e-07
RP11-429B14.4	0.0671391082989916	0.0149633691664332	47.8546141973183	0.0205289639959654
RP11-432J9.6	-0.173910634125064	3.01477534473943e-05	34.4383778036528	6.37784458046741e-05
RP11-435O5.5	0.130260217290074	0.000176444942017491	0	0.000335462993482606
RP11-436D10.3	-0.100054054023177	0.0500258475509084	0	0.0613987624030849
RP11-443B7.1	-0.0288990835241455	0.181870612414831	0	0.197972253236349
RP11-445H22.4	0.049935446590966	0.0496263597234193	0	0.0609789938232382
RP11-44F21.5	-0.441206419027863	6.77775457096029e-13	0	3.11069616275854e-12
RP11-452L6.1	0.109352806876743	1.05212932414538e-05	0	2.35333043397944e-05
RP11-454F8.2	-0.0682885510750244	0.00940187977869126	0	0.0134460597500995
RP11-454K7.3	-0.0662387990778449	0.00193846538572674	0	0.00314029999661876
RP11-456H18.2	-0.000976493591849802	0.97147887144238	0	0.97482973041481
RP11-456P18.2	0.0608137996585932	1.47617815683696e-06	0	3.63691099779651e-06
RP11-457I16.2	0.0568096085383138	0.0272297104108025	0	0.0353950912856475
RP11-45M22.5	-0.194618373812458	5.42861326270702e-09	50.5828201271829	1.72813091103859e-08
